"","SYMBOL","GSM4143534","GSM4143535","GSM4143536","GSM4143537","GSM4143538","GSM4143539","GSM4143540","GSM4143541","GSM4143542","GSM4143543","GSM4143544","GSM4143545","GSM4143546","GSM4143547","GSM4143548","GSM4143549"
"7379","LOC105369698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7380","LOC105369699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7381","LOC105369701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7382","LOC105369704",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7383","LOC105369705",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7384",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7385","LOC105369709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7386","LOC105369710",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7387","LOC105369711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7388","LOC105369714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7389","LOC105369715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7390","LOC105369716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7391","LINC02386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7392","LOC105369718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7393","LOC105369719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7394",NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
"7395","LOC105369722",0,0,0,1,0,3,0,2,0,1,0,2,0,2,1,2
"7396","LINC02422",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7397","LOC105369724",1,0,1,4,0,2,2,2,1,6,1,8,1,2,0,5
"7398","LOC105369725",1,2,0,1,0,2,0,0,1,2,0,1,1,1,0,1
"7399","LOC105369726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7400","LOC105369728",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"7401","LINC02406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7402","LINC02471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7403","LOC105369735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7404","LOC105369736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7405","LINC02451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7406","LINC02450",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"7407","LINC02461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7408","LOC105369742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7409","LOC105369743",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
"7410","LOC105369744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7411","LOC105369745",3,26,3,10,6,21,8,19,3,19,5,12,3,16,6,18
"7412","LOC105369746",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7413","LOC105369747",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7414","RPAP3-DT",1,3,2,3,1,10,2,4,3,5,2,8,1,10,2,12
"7415","LOC105369750",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
"7416","LOC105369752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7417","LOC105369753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7418","LOC105369755",6,32,4,23,13,41,14,43,4,25,7,41,3,28,8,36
"7419","LOC105369756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7420","LOC105369757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7421","DDN-AS1",11,48,9,40,12,53,14,58,7,34,13,81,4,65,13,68
"7422","LOC105369759",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7423","LOC105369760",2,0,0,0,0,2,0,1,0,1,2,0,0,0,0,2
"7424","LOC105369761",0,2,0,2,0,3,1,6,0,0,2,2,0,3,0,2
"7425","LOC105369763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7426","LOC105369764",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"7427","LOC105369767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7428",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7429",NA,0,0,0,1,2,2,0,0,0,0,0,0,1,2,0,0
"7430",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7431","LOC105369774",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7432","LOC105369775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7433","SMUG1-AS1",0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
"7434","LOC105369777",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"7435","CD63-AS1",6,19,2,13,7,22,10,30,1,17,6,44,3,24,9,31
"7436",NA,4,18,4,16,5,20,7,26,5,11,6,21,4,17,7,26
"7437","LOC105369781",1,2,1,1,1,2,0,3,0,1,1,3,1,3,1,4
"7438","LOC105369782",6,27,5,20,6,27,6,32,7,31,11,46,6,27,5,46
"7439","LOC105369783",1,1,0,2,0,1,0,1,0,3,0,0,0,2,0,0
"7440","LOC105369784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7441","LINC02403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7442","LOC105369786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7443","LOC105369787",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7444","LOC105369788",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7445","LOC105369789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7446","LRIG3-DT",0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0
"7447","LINC02448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7448","LOC105369793",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7449","LOC105369795",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"7450","LOC105369797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7451","LOC105369798",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7452","LOC105369801",0,1,0,5,0,1,2,3,0,1,0,0,1,0,0,0
"7453","LOC105369803",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7454","RASSF3-DT",0,0,1,1,0,1,0,2,0,1,0,2,0,1,2,0
"7455","LOC105369806",0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"7456","LINC02454",2,23,1,18,5,20,7,42,4,23,8,45,5,17,5,35
"7457","LOC105369808",1,3,0,2,0,1,0,1,1,2,2,5,0,0,0,2
"7458","LOC105369809",1,5,1,0,0,1,1,1,0,1,0,4,0,0,0,9
"7459","LINC02425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7460","LOC105369811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7461","LOC105369812",0,0,0,0,0,1,0,2,0,0,2,1,0,1,0,0
"7462","LOC105369813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7463","LINC02442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7464","LOC105369816",0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,0
"7465","LOC105369818",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"7466","LOC105369819",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"7467",NA,0,1,0,2,0,0,0,2,0,2,0,4,0,1,1,0
"7468","LINC02373",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"7469","LOC105369823",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7470","LINC02821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7471",NA,3,21,10,14,6,9,7,22,2,23,4,31,3,20,5,24
"7472","LOC105369828",7,21,4,15,7,22,2,27,2,25,3,51,3,17,3,31
"7473","LOC105369831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7474","LOC105369832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7475","LOC105369833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7476","LOC105369838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7477","LOC105369839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7478","LINC02445",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"7479","LINC02394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7480","LOC105369842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7481","LOC105369843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7482","LOC105369844",19,51,10,47,9,32,9,42,17,63,9,151,7,78,9,90
"7483","LOC105369846",2,2,0,1,0,4,0,3,0,0,1,3,0,0,0,3
"7484","LOC105369847",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7485","LNCOG",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"7486","LOC105369850",0,6,0,4,2,5,0,4,0,4,0,6,0,1,2,4
"7487","LOC105369851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7488","LOC105369853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7489","LINC02464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7490","LOC105369855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7491",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7492","LOC105369859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7493","LINC02424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7494","LOC105369863",0,1,0,2,0,0,2,4,0,0,0,0,1,2,1,3
"7495","PPP1R12A-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7496","PPP1R12A-AS1",1,0,0,4,0,5,0,4,0,1,1,5,0,3,1,5
"7497","LOC105369867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7498",NA,1,2,0,0,0,1,0,3,0,0,1,2,0,1,0,2
"7499","LOC105369872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7500","LOC105369873",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7501","LOC105369874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7502","LOC105369875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7503","LINC02820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7504","LOC105369877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7505","LOC105369878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7506","LOC105369879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7507","LOC105369880",0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
"7508","LOC105369881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7509","LOC105369885",0,4,1,2,0,6,2,6,1,5,1,6,0,10,1,19
"7510","LOC105369886",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7511","LOC105369887",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"7512","LOC105369890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7513","LINC02399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7514","LOC105369892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7515","LINC02392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7516","LOC105369895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7517","LOC105369896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7518","LINC02823",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7519",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7520","LINC02404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7521","LOC105369901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7522","LOC105369902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7523",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7524","LOC105369904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7525","LOC105369905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7526","LINC02413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7527","LOC105369907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7528","LOC105369908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7529",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7530","LOC105369911",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"7531","LOC105369912",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7532","LOC105369913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7533","LOC105369914",0,1,0,2,0,0,1,4,0,1,1,2,0,0,0,1
"7534","LOC105369915",0,1,0,0,0,0,0,2,0,1,0,0,0,3,1,0
"7535","LOC105369917",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7536","LOC105369919",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7537","LINC02410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7538","SNRPF-DT",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"7539","LOC105369923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7540","LINC02452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7541",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7542","LOC105369927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7543","LOC105369928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7544","LINC02409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7545","LOC105369930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7546","LOC105369932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7547","LOC105369933",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"7548","LOC105369935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7549","LOC105369937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7550","LOC105369938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7551","LINC02456",0,1,0,1,0,3,0,1,1,2,1,0,0,0,0,1
"7552",NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7553","LOC105369945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7554","LOC105369946",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7555","LOC105369947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7556","LINC02385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7557","LOC105369949",0,3,0,1,0,1,0,1,0,2,0,2,0,1,2,7
"7558",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7559","LOC105369952",2,14,1,8,2,9,3,9,4,21,3,20,4,17,4,16
"7560",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7561","C12orf75-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7562","LOC105369955",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7563","LOC105369956",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7564","LOC105369957",4,14,2,5,1,9,6,16,0,3,4,19,2,9,4,20
"7565","LOC105369958",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"7566","LOC105369959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7567","LOC105369960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7568","LOC105369961",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"7569","LOC105369963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7570","LOC105369964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7571","LOC105369965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7572","LOC105369968",6,26,3,14,3,7,5,10,3,19,5,32,1,9,5,20
"7573","LOC105369969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7574","FIGNL2-DT",0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"7575","LOC105369974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7576","LOC105369975",0,0,1,2,0,2,1,2,0,3,1,5,0,4,0,3
"7577","LOC105369976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7578","LINC01404",0,4,0,4,0,5,0,3,5,3,1,10,1,9,2,5
"7579","LOC105369981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7580","LOC105369983",0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
"7581","LINC02356",2,3,0,2,2,5,1,1,0,5,1,5,1,2,0,3
"7582","LOC105369989",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7583","LOC105369990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7584","LOC105369991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7585","LOC105369993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7586","LOC105369994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7587","LOC105369995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7588","LINC02459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7589","LOC105369998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7590","LOC105369999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7591","UBD",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"7592","TBX3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7593","LOC105370002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7594","LOC105370003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7595","LINC02463",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7596","LOC105370005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7597","LOC105370007",22,110,13,72,35,153,14,81,49,186,8,133,16,151,14,115
"7598","LOC105370008",10,57,27,103,10,42,7,42,18,52,7,26,12,7,12,21
"7599","LOC105370010",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7600","LOC105370011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7601","LOC105370012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7602","LINC02460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7603","LINC02423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7604","LINC02440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7605","LINC02439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7606","LOC105370017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7607","LOC105370018",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7608","LOC105370019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7609","LOC105370020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7610","LOC105370021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7611","LOC105370022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7612","LOC105370024",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"7613","LOC105370025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7614","LOC105370026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7615","LOC105370027",1,8,1,5,4,19,6,19,4,26,2,11,4,14,2,13
"7616","LOC105370029",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7617","LOC105370030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7618","LOC105370031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7619","LOC105370032",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7620",NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7621","LOC105370034",0,0,0,1,1,3,0,0,0,0,0,3,0,0,1,1
"7622","LOC105370035",0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2
"7623","LOC105370041",2,12,5,15,7,17,7,21,4,14,7,14,1,17,4,21
"7624","LOC105370042",1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"7625","LOC105370044",0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
"7626","LOC105370047",0,2,0,1,0,2,0,2,1,2,1,2,0,2,0,3
"7627","LOC105370050",1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0
"7628",NA,0,0,0,1,0,0,0,3,0,1,1,2,0,3,0,0
"7629","LOC105370052",0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0
"7630","LOC105370053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7631","LOC105370054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7632","LOC105370055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7633","LOC105370056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7634","LINC02826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7635","LOC105370058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7636","LINC02350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7637","LINC02824",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7638","LOC105370061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7639","LOC105370062",26,56,9,62,18,71,19,83,30,109,18,113,23,80,11,107
"7640","LOC105370063",0,1,0,1,0,2,0,1,2,3,2,0,0,2,0,0
"7641","LOC105370064",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7642","LINC02376",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7643","LOC105370066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7644","LOC105370067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7645","LOC105370068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7646","LOC105370069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7647","LINC02441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7648","LOC105370071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7649","LOC105370073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7650","LOC105370074",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7651","LOC105370076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7652","LOC105370077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7653","LINC02419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7654",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7655","LOC105370080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7656","LOC105370082",0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
"7657",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7658","LOC105370084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7659","LINC02414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7660","LOC105370086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7661","LOC105370087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7662","LOC105370088",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7663",NA,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
"7664","LOC105370091",0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,3
"7665","LOC105370092",0,1,2,8,1,6,0,5,1,1,2,8,3,6,0,5
"7666","LOC105370094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7667","LOC105370101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7668","LOC105370102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7669","LOC105370103",0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"7670","LOC105370104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7671","LOC105370105",1,1,0,1,2,2,0,2,1,2,0,2,0,3,1,1
"7672","LOC105370108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7673","LOC105370109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7674","LOC105370111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7675","LOC105370112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7676","LOC105370113",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
"7677",NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"7678","LOC105370115",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7679","LOC105370117",0,2,1,1,1,0,0,2,1,1,0,0,0,7,0,0
"7680","LOC105370118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7681","LOC105370119",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"7682","LOC105370120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7683","LOC105370121",0,2,1,1,0,0,0,0,0,1,0,1,0,1,0,1
"7684","LOC105370122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7685","LOC105370124",0,5,1,3,0,2,0,5,1,1,0,14,0,3,1,4
"7686","LINC02340",0,4,0,6,0,4,1,9,1,4,1,9,0,6,2,12
"7687","LOC105370126",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7688",NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"7689","LOC105370129",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"7690","LOC105370130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7691","LOC105370132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7692","LOC105370135",0,2,0,0,1,0,0,1,0,0,0,4,0,0,0,4
"7693","LOC105370139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7694","LINC00385",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7695","LOC105370145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7696","LOC105370148",0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0
"7697","LOC105370150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7698","LOC105370152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7699","LINC02344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7700","LOC105370156",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7701","LINC02343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7702","LOC105370159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7703","LOC105370161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
