"","SYMBOL","GSM2211605","GSM2211606","GSM2211607","GSM2211608","GSM2211609","GSM2211610","GSM2211611","GSM2211612","GSM2211613","GSM2211614"
"31891","ARHGAP21",2532,2716,2524,3042,3135,3104,4035,4217,3472,4590
"31892","CRAMP1",1154,1124,1062,1749,1841,1919,1290,1142,1715,2146
"31893","SYT13",14,16,10,18,32,30,66,50,128,199
"31894","CFAP97",979,954,902,857,957,882,1091,1262,847,1336
"31895","RIC1",1220,1347,1153,1278,1395,1375,1430,1464,1053,1365
"31896","WDFY1",1497,1484,1447,1085,1156,1161,1731,1942,1279,1676
"31897","MRTFA",1658,1675,1398,1565,1620,1683,1821,1616,1707,2417
"31898","ZNF687",885,889,797,968,965,1042,987,839,915,1275
"31899","EBF4",30,40,43,23,28,31,36,36,32,35
"31900","HOMEZ",105,138,111,117,138,120,121,102,110,100
"31901","PDZD4",547,508,420,426,432,503,537,465,621,755
"31902","BEGAIN",96,99,80,130,132,130,133,108,119,176
"31903","BAHCC1",198,207,132,118,124,162,255,208,188,314
"31904","WDR48",721,746,731,1148,1203,1160,1072,1165,1254,1673
"31905","ADGRB2",1891,1805,1482,924,947,999,1997,1535,1209,1410
"31906","FNIP2",759,838,737,1280,1300,1439,952,1013,1340,1673
"31907","USP36",2201,1990,1986,2269,2257,2293,1738,1592,1925,2310
"31908","TRMT9B",17,17,22,2,10,6,25,20,17,16
"31909","PITPNM2",486,473,425,431,436,494,391,349,352,406
"31910","SLAIN2",2242,2309,2148,2380,2604,2524,3124,3275,2853,3852
"31911","JCAD",797,808,721,1020,1008,1027,1052,1010,806,1112
"31912","DIP2B",1713,1826,1668,2221,2443,2453,2138,2364,2340,3091
"31913","RANBP10",842,770,717,1013,1101,1079,574,539,685,870
"31914","ISLR2",4,7,3,6,4,6,7,3,9,13
"31915","FAM234B",382,370,318,589,621,601,375,382,480,608
"31916","RELCH",617,657,643,916,1001,930,850,946,809,1127
"31917","ZNF492",64,76,63,43,41,32,138,140,101,143
"31918","TSHZ3",474,473,429,460,502,492,598,583,601,737
"31919","VPS18",840,798,737,1029,1114,1202,630,538,831,997
"31920","SHROOM3",866,930,733,626,697,725,718,639,711,979
"31921","STIM2",420,456,386,503,530,501,606,639,561,780
"31922","ZBTB2",857,811,777,602,604,681,1228,1238,1048,1453
"31923","LRFN1",390,377,378,245,230,245,486,397,377,500
"31924","ZFAT",270,278,226,286,313,353,343,272,314,425
"31925","NYAP2",39,42,31,199,218,202,96,113,262,367
"31926","KLHL1",0,0,0,0,1,1,0,0,0,0
"31927","DPP10",121,132,115,115,129,115,195,218,134,189
"31928","PTMS",4690,4528,3986,3371,3726,3756,4196,3151,3227,4439
"31929","SH3RF1",593,614,587,547,561,591,465,485,509,585
"31930","LRCH2",100,126,139,151,162,142,222,264,193,253
"31931","LRRN1",893,951,812,302,368,341,1145,1284,445,579
"31932","EP400",4005,3869,3490,4138,4602,4642,4122,3751,4295,5822
"31933","ARHGAP23",2161,1953,1668,1334,1457,1561,1753,1452,1394,1872
"31934","CCDC146",30,33,31,35,28,40,38,39,32,31
"31935","PTN",167,183,150,134,111,93,216,240,150,158
"31936","COL20A1",38,26,12,29,31,31,27,27,27,29
"31937","ZSWIM5",59,44,41,69,54,50,94,67,98,102
"31938","MYH7B",47,66,34,93,99,101,52,50,62,80
"31939","POGK",2117,2123,1954,1951,2079,2031,2532,2571,2435,3226
"31940","USP28",1510,1598,1485,1309,1434,1422,2173,2239,1817,2285
"31941","DHX37",1380,1394,1171,1171,1216,1360,1173,975,1422,1730
"31942","KIAA1522",3577,3475,2944,2509,2547,2727,3717,3019,2735,3478
"31943","PHF12",1052,1051,961,1139,1178,1128,1268,1172,1198,1625
"31944","CIP2A",1828,1940,1784,1571,1738,1693,2749,3208,2721,3769
"31945","SUGT1P4-STRA6LP-CCDC180",85,83,79,72,94,88,80,71,68,97
"31946","UVSSA",325,317,248,483,516,488,315,318,358,471
"31947","GRAMD1A",1338,1242,1093,1208,1176,1320,1279,1072,1220,1409
"31948","HCN3",156,156,127,126,122,139,126,140,134,199
"31949","CALCOCO1",885,852,849,1506,1566,1554,1099,932,1111,1310
"31950","ZBTB4",1246,1187,1074,1039,1097,1102,1311,1103,871,1053
"31951","PHRF1",1222,1154,901,1018,1111,1070,1094,860,1091,1446
"31952","CAMSAP3",176,187,144,255,233,238,177,120,231,301
"31953","USP29",0,1,2,0,1,0,0,0,0,0
"31954","PLEKHA4",220,226,163,101,120,122,244,181,141,157
"31955","RDH14",199,186,169,180,204,198,219,236,183,275
"31956","FBRSL1",1102,1085,873,1133,1092,1289,1113,900,1392,1804
"31957","EPB41L5",892,931,894,1010,1119,1033,1270,1404,1248,1581
"31958","KIAA1549",704,715,600,520,549,585,729,695,555,716
"31959","BEND3",307,290,244,207,210,224,307,345,375,431
"31960","RNF213",7301,7410,6738,6346,6730,6892,6624,6132,4556,5870
"31961","ZFP14",80,106,89,66,87,82,174,192,91,148
"31962","GPAM",381,430,419,381,429,429,928,1030,767,979
"31963","ALS2",1050,1076,1044,1341,1516,1449,1317,1347,1427,1776
"31964","QSOX1",6326,6088,5231,5286,5550,5599,4329,3548,3621,4532
"31965","CHD8",2161,2308,2225,2542,2739,2688,2695,2668,2612,3384
"31966","ZDBF2",754,853,769,1064,1111,875,1165,1292,765,1098
"31967","ZBTB26",421,406,403,409,421,404,446,494,312,417
"31968","CACHD1",455,482,458,476,509,537,582,549,503,703
"31969","VAT1L",244,308,286,128,144,121,442,464,239,298
"31970","ZSWIM6",559,529,558,789,847,833,773,726,785,1073
"31971","LRRC4C",678,726,704,518,676,711,783,772,717,1075
"31972","TNRC6C",401,387,343,439,448,446,507,469,335,425
"31973","KIAA1586",220,256,210,291,315,251,444,482,341,427
"31974","MAGEE1",352,343,328,381,462,382,356,366,302,345
"31975","ZNF317",648,705,640,781,890,941,858,770,980,1276
"31976","USP37",774,852,738,601,668,616,1109,1283,972,1326
"31977","DDX55",723,735,644,929,961,980,841,850,1163,1578
"31978","FANCM",661,730,628,741,853,754,919,1097,935,1191
"31979","SHTN1",1241,1394,1232,1491,1638,1496,2055,2309,1642,2292
"31980","CPNE5",49,46,45,94,79,97,47,35,71,83
"31981","ADGRB3",41,44,37,53,69,55,81,80,101,117
"31982","PTPN1",2577,2723,2481,2896,3153,3043,2545,2519,2412,3174
"31983","FHIP2A",430,422,445,509,554,515,669,853,564,717
"31984","NCKAP5L",885,867,659,1180,1186,1196,854,681,958,1191
"31985","CWC22",725,710,718,877,1012,977,845,1014,1027,1356
"31986","GBA2",1978,1852,1844,2195,2348,2661,2104,1860,2176,2738
"31987","WDFY4",6,8,3,2,12,13,11,15,5,6
"31988","DENND1A",521,525,417,516,559,555,508,505,461,651
"31989","MEAK7",1015,1020,982,773,848,846,681,601,453,540
"31990","MIER1",1004,1053,930,1242,1309,1244,1247,1485,1211,1590
"31991","SLC7A14",0,0,0,0,0,0,0,0,1,0
"31992","PTPN2",767,796,747,850,903,907,912,978,940,1260
"31993","KIAA1614",180,153,138,243,230,252,135,152,162,199
"31994","ZNF529",402,427,365,566,539,538,591,642,524,668
"31995","SFMBT2",262,281,262,418,446,428,455,453,403,561
"31996","SEMA4G",242,252,217,280,291,398,370,298,333,441
"31997","PRX",264,254,222,236,230,208,311,243,263,271
"31998","PCDHB16",41,47,46,54,43,46,114,106,86,94
"31999","PPP4R4",136,141,118,112,116,87,219,257,127,187
"32000","ANO8",344,320,265,242,285,283,403,313,334,407
"32001","GPR107",2153,2130,2032,2677,2701,2643,2392,2477,2397,3026
"32002","METTL14",501,566,491,617,630,625,615,687,500,644
"32003","IGDCC4",463,442,380,529,544,546,366,303,238,308
"32004","EPG5",1824,1769,1702,2867,3182,3183,1751,1790,2378,3288
"32005","NCOA5",1143,1217,1087,763,839,868,1450,1431,883,1135
"32006","WDR19",989,1035,939,1670,1708,1530,1392,1419,1255,1603
"32007","ANKRD36B",425,459,395,497,476,431,510,597,417,606
"32008","SPTBN4",87,75,73,62,88,66,129,101,94,122
"32009","ZFYVE28",2,3,0,0,2,0,3,2,7,8
"32010","GBA3",0,2,0,1,0,2,0,1,1,0
"32011","PTPN3",923,949,887,1327,1366,1339,731,690,900,1187
"32012","PTPN4",748,847,778,970,1094,949,1201,1313,923,1244
"32013","SCUBE2",22,15,22,34,32,28,24,19,14,26
"32014","TRIB3",819,779,694,1685,1755,1886,1781,1620,3275,4014
"32015","ANKRA2",200,208,209,591,541,523,171,194,175,216
"32016","PTPN6",5,3,2,6,3,4,1,2,3,3
"32017","PTPN7",17,17,31,20,20,23,23,33,37,51
"32018","RBAK",859,860,898,1276,1377,1283,1063,1251,1145,1519
"32019","MARK4",614,670,511,620,627,662,823,717,771,939
"32020","SUGP1",590,573,540,548,607,587,668,595,593,759
"32021","BRINP2",16,12,17,29,30,32,5,1,15,20
"32022","GATAD1",1147,1131,1086,1362,1434,1415,1145,1263,1065,1473
"32023","RAB40C",471,463,377,517,488,523,457,368,443,548
"32024","BAK1",936,863,811,1342,1529,1537,893,939,1210,1399
"32025","PTPN9",614,612,591,567,623,711,568,582,574,744
"32026","HES4",0,0,0,0,2,1,0,0,0,0
"32027","POLD4",447,463,367,596,600,594,414,355,420,476
"32028","CCAR2",2861,2812,2451,2506,2691,2757,3409,2988,3247,4262
"32029","PTPN11",5750,5923,5502,7076,8031,7749,7094,7553,7848,10596
"32030","HAMP",1,0,0,0,0,0,0,1,0,0
"32031","G6PC2",0,0,1,0,0,0,0,0,0,0
"32032","LSM2",1015,1006,1007,919,1080,1029,1219,1193,1129,1571
"32033","PTPN12",3297,3412,3106,4002,4282,4094,4045,4506,3984,5399
"32034","CCNB1IP1",1225,1198,1167,775,807,786,2044,1960,935,1311
"32035","CCDC181",90,80,96,123,155,146,130,168,124,170
"32036","GRHL3",36,47,54,298,277,255,11,17,18,29
"32037","SLAMF7",248,202,259,631,637,807,68,80,213,267
"32038","HMHB1",0,0,0,0,0,0,0,1,0,0
"32039","RAP2C",630,700,625,625,685,649,850,840,602,795
"32040","C6orf47",378,376,333,418,436,407,400,372,427,501
"32041","CATSPERG",40,43,35,79,80,100,34,28,42,60
"32042","ZP4",0,1,3,1,2,0,0,0,0,2
"32043","PTPN13",957,1022,915,901,1042,969,1719,1740,1254,1657
"32044","KRTAP5-8",1,1,0,0,1,3,0,0,0,0
"32045","CYP4F11",479,462,386,639,715,741,520,491,438,641
"32046","SLC4A5",255,250,220,336,351,334,192,185,160,186
"32047","PTPN14",2973,3105,2704,3173,3440,3508,2843,2925,2300,3094
"32048","PTPRA",1093,1098,1093,1056,1189,1145,1576,1604,1309,1681
"32049","ZNF410",1479,1567,1467,1970,2042,2133,2038,1993,2306,2969
"32050","CADM3",881,887,751,564,555,586,1992,1567,1061,1254
"32051","SLC46A2",22,26,22,28,28,28,28,20,20,15
"32052","PTPRB",264,233,255,347,361,371,215,239,244,334
"32053","PTPRC",8,17,16,13,14,4,12,12,10,3
"32054","PTPRD",2,4,6,9,6,4,2,6,5,5
"32055","NKX3-2",124,107,83,108,103,114,162,145,136,172
"32056","PTPRCAP",22,21,22,23,19,24,14,16,18,18
"32057","PTPRE",244,224,227,465,491,529,191,200,269,299
"32058","PTPRF",11594,10688,9932,8150,8481,9207,10220,8454,8662,10611
"32059","PTPRG",2505,2593,2420,2286,2651,2584,2664,2599,2068,2701
"32060","PTPRH",72,83,53,190,200,229,165,117,270,307
"32061","PTPRJ",1010,1051,957,987,1069,1125,1169,1158,1231,1596
"32062","PTPRK",2122,2113,2016,2321,2519,2544,2207,2279,2477,3285
"32063","PTPRM",1760,1719,1809,1755,1773,1908,1685,1725,1204,1601
"32064","PTPRN",3741,3580,3217,2498,2526,2591,3200,2534,2039,2582
"32065","PTPRN2",145,163,153,209,176,208,158,125,217,259
"32066","ACTA1",8,6,4,5,12,10,9,6,3,5
"32067","BARD1",691,669,599,355,494,409,935,1062,834,1126
"32068","PTPRO",29,34,16,30,33,35,30,22,42,40
"32069","PTPRR",193,212,228,364,394,391,98,138,187,233
"32070","PTPRS",3050,2899,2603,2239,2288,2563,3793,3039,3004,3671
"32071","PTPRZ1",5,1,1,7,5,6,5,3,9,12
"32072","PTS",422,442,411,550,655,542,490,525,482,652
"32073","PTX3",265,225,228,117,148,134,120,118,129,135
"32074","BAX",2586,2439,2033,2931,3038,3294,1132,867,1349,1685
"32075","RAD1",1145,1239,1156,905,985,971,1368,1522,1067,1343
"32076","PURA",597,631,567,410,431,425,670,700,393,474
"32077","PURB",3214,3347,3055,2947,3231,2935,4356,4908,3353,4323
"32078","PTBP2",743,862,738,1123,1268,1296,884,1029,1225,1754
"32079","NGB",0,0,1,0,0,0,0,0,0,1
"32080","NEUROD4",0,0,0,0,0,0,0,0,0,0
"32081","PVALB",5,6,6,6,2,4,17,9,7,5
"32082","NFE4",187,158,166,250,263,267,260,195,257,360
"32083","PVR",1586,1690,1542,1846,1903,2010,1651,1560,1748,2318
"32084","NECTIN1",1200,1124,1037,887,905,985,1284,1108,1124,1500
"32085","WFDC1",8,4,3,5,2,8,7,1,3,3
"32086","NECTIN2",2362,2356,2083,1937,2022,2212,2710,2270,2521,3016
"32087","CTDSP1",1345,1243,1084,1061,1042,1040,1804,1505,1552,1928
"32088","CXCL16",137,136,139,170,151,124,156,150,165,200
"32089","BBS1",493,485,455,560,591,591,478,457,363,473
"32090","PVT1",671,710,628,1443,1563,1680,731,705,1054,1526
"32091","PWP2",477,454,416,458,483,510,434,363,549,639
"32092","PEX19",1598,1532,1462,1940,2144,2291,1911,1877,2005,2544
"32093","ABCD3",1959,2030,1801,2270,2359,2310,2477,2765,1992,2651
"32094","ABCD4",801,756,745,1026,994,983,973,923,939,1225
"32095","PXMP2",468,483,408,454,489,468,571,518,643,750
"32096","PEX2",809,864,802,903,962,1014,1071,1183,875,1124
"32097","PXN",5101,4882,4311,5363,5642,5587,4054,3633,4236,5636
"32098","BBS2",560,580,538,825,873,857,395,420,334,465
"32099","PEX5",1678,1649,1528,1696,1830,1920,1280,1125,1407,1739
"32100","PYCR1",4847,4600,3976,4332,4625,4839,4698,3913,4746,5919
"32101","ALDH18A1",1962,1997,1805,1889,2043,2062,2790,2878,2860,3638
"32102","PCYT2",1102,1089,920,591,642,692,897,724,617,731
"32103","PYGB",2776,2477,2357,2344,2494,2517,2829,2397,2537,3092
"32104","PYGL",1935,2018,1952,1689,1810,1784,2094,2067,1392,1856
"32105","PYGM",27,22,22,28,37,25,38,38,32,40
"32106","SQOR",59,58,55,54,67,78,38,37,34,27
"32107","PLEKHB1",155,142,136,180,193,183,226,151,292,321
"32108","MS4A7",1,0,0,0,0,0,1,0,0,0
"32109","TP53INP2",1022,967,909,744,762,791,1263,1150,675,893
"32110","SRPRB",818,796,774,896,1034,893,927,887,921,1180
"32111","ENOPH1",1256,1278,1263,1372,1578,1515,1412,1381,1641,1999
"32112","RHOU",120,130,105,98,82,71,174,187,116,169
"32113","LINC00474",0,0,0,0,0,0,0,0,0,0
"32114","NLRC4",41,42,31,63,67,69,37,30,44,45
"32115","TRAPPC1",1028,964,948,926,994,1036,2091,1693,1653,2064
"32116","ZBED5",872,970,908,1108,1175,1173,1191,1405,1073,1349
"32117","CREBZF",2336,2453,2030,2854,2899,2684,3216,3273,3273,4507
"32118","PCTP",410,449,411,538,570,578,443,402,438,562
"32119","ABHD17C",311,322,287,181,207,194,418,413,240,347
"32120","RPRD1B",1255,1297,1132,1529,1655,1491,1474,1592,1647,2006
"32121","ZNF71",247,216,204,208,242,239,288,236,259,303
"32122","ZNF77",71,72,69,119,129,135,86,81,152,188
"32123","INIP",853,901,805,868,928,893,867,931,717,987
"32124","JAM2",142,189,166,66,72,82,163,181,78,112
"32125","OVOL2",23,25,23,37,23,26,18,14,36,43
"32126","LY6G5B",142,168,136,191,191,172,148,136,169,201
"32127","PRUNE1",265,275,256,302,320,301,344,322,283,387
"32128","MYL7",1,3,0,0,0,0,0,3,0,0
"32129","ZNF462",1946,1814,1832,1728,1928,1973,2301,2036,1777,2347
"32130","BBS4",443,469,425,557,653,581,448,463,326,407
"32131","ZNF250",318,306,320,249,273,259,463,421,375,469
"32132","OPRPN",0,0,0,0,1,0,0,0,0,0
"32133","ARHGAP22",136,107,105,190,183,235,90,100,114,184
"32134","OSTC",1684,1835,1616,2160,2415,1978,2172,2415,1966,2628
"32135","SCAF1",1846,1804,1348,1510,1553,1706,1972,1521,1860,2478
"32136","KMT2C",781,881,810,1008,1109,1014,1207,1228,985,1349
"32137","CACTIN",651,619,536,710,688,815,645,493,755,959
"32138","PRODH2",0,0,0,1,0,0,0,0,0,0
"32139","DNASE2B",0,0,1,0,0,0,0,2,1,0
"32140","DLGAP3",82,99,80,114,95,109,70,64,114,152
"32141","EPS15L1",631,625,578,677,775,783,738,636,753,1026
"32142","SELENOK",464,516,475,734,797,724,632,550,648,764
"32143","SINHCAF",1250,1340,1146,1747,1929,1855,1625,1904,1886,2563
"32144","RBM25",3115,3149,3110,3801,4250,4015,3604,4099,3937,5304
"32145","DMRT3",12,9,15,11,12,10,17,22,21,26
"32146","WIZ",1252,1281,1061,1353,1259,1388,1303,1129,1459,1886
"32147","MID1IP1",810,833,636,805,879,913,837,753,921,1239
"32148","ABRACL",247,259,262,361,353,372,255,297,288,370
"32149","RRAGD",487,509,445,741,791,758,722,774,832,1188
"32150","MYOZ1",0,3,0,0,1,1,1,2,1,1
"32151","LY6G6D",0,1,0,1,0,1,0,0,0,2
"32152","PRM3",2,1,2,1,5,3,2,3,1,1
"32153","SNX6",1325,1476,1227,1571,1670,1591,1805,2117,1615,2263
"32154","MPP4",37,29,24,20,22,25,5,9,14,18
"32155","PZP",2,3,1,6,16,11,2,3,7,2
"32156","QARS1",5195,4988,4820,5342,5736,5968,5874,4999,5369,6724
"32157","BCAT1",3320,3556,3095,3514,3855,3613,4686,5029,4657,6142
"32158","QDPR",632,588,586,676,759,801,630,544,753,944
"32159","RAB1A",3746,3971,3686,5215,5512,5194,4422,4678,4010,4957
"32160","RAB2A",1851,1932,1699,2038,2194,2047,2230,2441,2039,2605
"32161","RGL2",897,906,787,990,1005,1115,865,723,978,1149
"32162","RAB3A",31,24,39,43,29,27,52,42,46,47
"32163","RAB3B",1799,1999,1772,1696,1886,1877,1095,1261,1081,1575
"32164","RAB3IL1",598,516,471,581,554,623,643,499,776,917
"32165","RAB4A",453,501,403,454,545,523,610,667,635,803
"32166","RAB5A",827,810,783,1251,1329,1172,1218,1328,1148,1562
"32167","RAB5B",1320,1324,1239,1537,1693,1612,1647,1571,1508,1916
"32168","BCAT2",384,384,393,531,451,558,598,463,628,845
"32169","RAB6A",1753,1823,1613,1953,2120,2018,2226,2456,1735,2330
"32170","MAP4K2",1360,1291,1158,1165,1194,1208,1420,1068,1204,1546
"32171","RAB13",1899,2021,1840,1575,1770,1706,2410,2170,1716,2291
"32172","RAB27A",306,315,334,244,264,254,315,344,243,352
"32173","RAB27B",105,108,101,66,65,69,86,70,73,91
"32174","RABGGTA",392,403,331,545,574,580,333,278,325,441
"32175","RABGGTB",1788,1874,1770,2052,2429,2166,2256,2475,2348,3165
"32176","RABIF",336,299,285,296,322,294,277,269,254,353
"32177","RAB5C",3283,3064,2974,3052,3321,3447,3377,2979,3429,4340
"32178","RAC1",8426,8467,8533,8283,9257,8870,9225,9210,8710,11702
"32179","RAC2",1449,1344,1296,1517,1552,1717,983,845,1247,1685
"32180","RAC3",55,30,23,17,15,21,24,24,21,24
"32181","RAD9A",602,644,557,603,650,648,644,538,650,961
"32182","RAD17",853,963,844,1277,1397,1223,1201,1343,1270,1691
"32183","RAD21",8560,8908,8182,7374,7944,7550,14258,15861,12355,16325
"32184","RAD23A",1426,1389,1236,1562,1550,1544,1381,1206,1563,2055
"32185","RAD23B",6601,6622,6384,5981,6564,6343,7999,7992,6732,8969
"32186","RAD51",398,378,367,235,290,281,388,421,414,508
"32187","RAD51C",1420,1573,1520,2325,2509,2354,1419,1563,1381,1872
"32188","RAD51B",293,263,228,304,315,341,246,283,247,366
"32189","MOK",189,193,198,295,268,306,195,167,219,342
"32190","RAD51D",544,530,555,573,551,595,529,535,602,811
"32191","RAD52",467,492,446,673,680,700,366,349,348,466
"32192","RAF1",2861,2895,2626,2466,2685,2713,3433,3178,2701,3571
"32193","RAG1",50,79,62,120,136,115,73,96,83,121
"32194","RAG2",5,5,5,10,9,5,3,8,8,8
"32195","RALA",1176,1266,1138,1233,1343,1264,1541,1659,1429,1755
"32196","IL22RA1",82,101,74,42,50,60,55,48,40,54
"32197","PGAP6",2830,2603,2216,2622,2661,2953,2156,1730,2492,2911
"32198","RALB",2139,2229,2063,2154,2434,2370,2382,2504,1969,2608
"32199","ACTA2",99,100,98,228,227,206,31,26,14,19
"32200","BCHE",36,36,27,35,22,39,3,2,3,0
"32201","RALGDS",895,798,773,1525,1423,1530,1077,918,1213,1394
"32202","RAN",11878,11758,11562,10173,11554,12009,13776,13446,13575,17664
"32203","RANBP1",5672,5741,5384,4489,5134,5016,7184,6800,6458,8510
"32204","RANBP2",5290,5621,5186,7053,7749,7458,6597,7550,7074,9277
"32205","RANGAP1",6800,6496,6038,5660,5886,6357,7630,6266,8354,10047
"32206","RAP1A",1159,1278,1133,1259,1372,1262,1611,1701,1390,1907
"32207","IL21",0,0,0,1,0,0,0,0,0,0
"32208","RAP1B",1373,1505,1427,869,962,860,2157,2430,1005,1333
"32209","CARD18",14,21,23,30,40,38,20,27,26,48
"32210","ENPP5",107,100,104,145,139,143,124,130,83,130
"32211","RAP1GAP",323,314,287,323,339,351,470,364,450,530
"32212","RAP1GDS1",992,994,1001,854,944,981,1373,1365,1055,1407
"32213","RAP2A",971,1050,894,829,913,789,1599,1844,1137,1381
"32214","RAP2B",1310,1300,1258,1206,1231,1211,1108,1150,709,881
"32215","RAPSN",12,13,16,22,17,21,14,9,14,18
"32216","RARA",1239,1097,1018,978,896,970,1032,773,875,1105
"32217","RARB",35,25,24,18,21,29,25,21,14,22
"32218","RARG",747,747,656,633,577,639,964,796,699,847
"32219","RARS1",2311,2341,2310,2647,2951,2724,2638,3051,2628,3520
"32220","RARRES1",0,1,1,3,3,4,2,1,1,4
"32221","RARRES2",32,34,21,15,11,7,19,13,16,10
"32222","PLAAT4",3,1,1,0,1,2,2,0,1,3
"32223","RASA1",1401,1463,1339,1723,1875,1738,1545,1729,1450,1970
"32224","RASA2",368,361,341,454,506,468,393,474,366,573
"32225","RASGRF1",1381,1340,1311,1087,1193,1240,991,970,656,904
"32226","RASGRF2",35,30,35,44,45,41,25,44,34,47
"32227","RB1",1168,1212,1103,1383,1440,1363,1542,1874,1407,1793
"32228","ARID4A",680,701,739,1018,1096,943,1034,1111,853,1243
"32229","HIVEP3",644,660,545,540,542,605,715,591,704,861
"32230","KDM5A",1895,1799,1745,2210,2489,2308,1335,1457,1421,1750
"32231","EVA1C",66,40,45,46,42,46,23,40,29,36
"32232","ACE2",3,0,0,3,0,1,0,1,0,0
"32233","TLNRD1",1612,1413,1176,1073,1148,1222,1348,1079,1313,1711
"32234","NTN4",269,299,272,186,180,195,228,233,128,183
"32235","RBBP4",3100,3365,3115,3252,3437,3312,4206,4398,4190,5331
"32236","CACNG8",153,152,142,195,188,191,141,123,101,140
"32237","CACNG7",349,375,269,252,285,323,537,482,388,511
"32238","CACNG6",50,42,26,49,57,41,76,66,45,95
"32239","UBL5",953,982,976,949,1117,1118,1043,937,1038,1200
"32240","RBBP5",854,910,777,799,924,904,1093,1153,879,1200
"32241","BCKDHA",633,614,522,655,662,728,735,570,752,849
"32242","RBBP6",1184,1319,1078,1205,1307,1290,1506,1608,1313,1893
"32243","SIGIRR",104,84,62,84,78,75,149,102,121,158
"32244","RBBP7",2112,2215,2112,1742,1957,1859,2609,2632,2220,2810
"32245","RBBP8",1058,1125,1093,821,883,836,1327,1415,922,1367
"32246","RBL1",855,923,849,609,667,571,1345,1456,910,1260
"32247","PRDM12",14,5,4,6,12,10,3,6,10,18
"32248","PRDM13",0,0,0,0,0,0,0,2,0,0
"32249","PLEKHA1",617,609,600,474,468,439,804,913,461,551
"32250","PLEKHA2",776,764,659,610,577,535,454,492,380,474
"32251","RBL2",1224,1361,1167,1281,1363,1309,1071,1186,764,988
"32252","HRH4",0,0,0,1,1,1,2,0,1,2
"32253","TRPV4",286,300,285,403,358,339,286,247,317,416
"32254","SCPEP1",1259,1299,1249,1476,1634,1602,1552,1511,1397,1693
"32255","SENP2",1173,1280,1211,1506,1704,1590,1391,1528,1371,1896
"32256","ALOXE3",111,93,100,270,245,272,84,76,158,190
"32257","GNB4",1382,1441,1353,1072,1170,1067,1752,2084,1317,1645
"32258","ZNF350",119,106,85,191,169,145,179,209,212,262
"32259","KLHL12",1017,1017,1012,1692,1835,1865,1161,1194,1369,1628
"32260","RBM3",7030,7234,6696,5023,5496,5268,8697,8927,5202,6907
"32261","RXFP1",0,0,0,1,0,0,0,0,1,1
"32262","PBOV1",0,0,1,0,2,0,0,0,0,0
"32263","LGR6",43,26,30,63,50,59,10,5,17,8
"32264","TMEM35A",2,4,3,1,2,5,3,11,3,2
"32265","RBM4",1413,1324,1346,1095,1319,1234,1487,1358,1375,1572
"32266","RBMS1",1847,1816,1730,1624,1935,1894,1913,2027,1688,2299
"32267","RBMS2",1838,1982,1821,1574,1762,1708,1787,1819,1343,1777
"32268","BCKDHB",218,243,207,194,184,163,282,304,134,218
"32269","RBMY1A1",0,0,0,0,0,0,0,0,0,0
"32270","RBP1",1030,960,992,291,314,311,1312,1039,465,508
"32271","RBP2",0,0,0,1,2,2,1,0,0,1
"32272","SNORD101",20,18,12,21,25,22,17,10,21,47
"32273","SNORD100",10,7,5,5,5,13,8,5,10,21
"32274","SNORA33",20,18,23,27,17,21,30,33,25,42
"32275","ZFAT-AS1",11,14,11,12,6,15,14,17,13,21
"32276","HAS2-AS1",18,8,15,24,21,28,10,9,14,26
"32277","CPLX3",0,0,1,0,0,1,1,1,2,0
"32278","NPS",0,0,0,0,0,0,0,0,0,0
"32279","RBP3",2,2,5,0,4,3,1,3,3,2
"32280","CCND1",7329,7378,6357,5821,6498,6669,5453,5400,4091,5361
"32281","RBP4",28,28,20,44,41,52,38,23,66,78
"32282","SNORD16",53,53,38,55,66,77,49,60,73,76
"32283","SNORD18A",5,2,6,7,3,6,3,5,7,6
"32284","SNORD18B",6,4,6,6,9,6,8,14,15,17
